XP_006513756.1	XP_005174155.1	35.872	499	186	15	5	484	30	413	2.31e-79	260
XP_006513756.1	NP_001349557.1	35.872	499	186	15	5	484	30	413	2.31e-79	260
XP_006513756.1	XP_021327518.1	34.834	511	215	15	5	504	29	432	2.49e-79	260
XP_006513756.1	XP_021332961.1	34.834	511	215	15	5	504	29	432	2.49e-79	260
XP_006513756.1	XP_003198877.1	34.834	511	215	15	5	504	29	432	2.49e-79	260
XP_006513756.1	XP_021332960.1	34.834	511	215	15	5	504	29	432	2.49e-79	260
XP_006513756.1	XP_005167059.1	31.559	526	281	11	104	616	80	539	5.70e-78	261
XP_006513756.1	XP_005167059.1	48.649	37	16	1	7	43	39	72	1.2	33.5
XP_006513756.1	XP_005167060.1	32.008	528	275	13	104	616	80	538	3.63e-77	259
XP_006513756.1	XP_005167060.1	48.649	37	16	1	7	43	39	72	1.2	33.5
XP_006513756.1	XP_005171693.2	38.832	394	180	8	105	488	109	451	8.22e-77	255
XP_006513756.1	NP_956096.1	33.678	484	244	13	104	569	80	504	2.52e-76	256
XP_006513756.1	NP_956096.1	48.649	37	16	1	7	43	39	72	1.2	33.5
XP_006513756.1	XP_005163101.1	38.144	388	181	7	105	484	76	412	7.75e-76	251
XP_006513756.1	XP_699869.2	39.141	396	169	10	105	484	74	413	3.15e-75	249
XP_006513756.1	XP_695909.3	38.155	401	175	10	105	484	162	510	2.02e-74	249
XP_006513756.1	XP_021332962.1	38.155	401	175	10	105	484	162	510	2.02e-74	249
XP_006513756.1	XP_009298449.1	34.878	410	217	8	105	512	81	442	2.97e-74	249
XP_006513756.1	XP_009298449.1	53.125	32	12	1	10	41	42	70	1.5	33.5
XP_006513756.1	XP_003201808.1	40.103	389	171	11	105	484	76	411	3.68e-74	246
XP_006513756.1	NP_001076336.1	34.568	405	217	6	105	509	81	437	4.10e-74	250
XP_006513756.1	NP_001076336.1	53.125	32	12	1	10	41	42	70	1.4	33.5
XP_006513756.1	XP_005164719.1	34.568	405	217	6	105	509	81	437	4.10e-74	250
XP_006513756.1	XP_005164719.1	53.125	32	12	1	10	41	42	70	1.4	33.5
XP_006513756.1	NP_001119942.1	34.069	408	222	5	104	511	80	440	4.65e-74	250
XP_006513756.1	XP_005166764.1	34.069	408	222	5	104	511	80	440	4.65e-74	250
XP_006513756.1	XP_017212747.1	34.069	408	222	5	104	511	80	440	4.65e-74	250
XP_006513756.1	XP_021330984.1	33.986	562	227	19	5	550	87	520	9.06e-74	247
XP_006513756.1	XP_005157014.1	33.061	490	242	12	28	500	3	423	3.43e-72	241
XP_006513756.1	XP_021324115.1	31.325	498	243	11	10	500	23	428	1.16e-71	240
XP_006513756.1	NP_001076280.1	31.325	498	243	11	10	500	23	428	1.16e-71	240
XP_006513756.1	NP_001032460.1	28.898	481	251	7	10	484	17	412	1.34e-70	235
XP_006513756.1	XP_021333541.1	39.062	384	179	7	105	484	247	579	2.32e-70	241
XP_006513756.1	XP_005169005.1	39.062	384	179	7	105	484	247	579	2.32e-70	241
XP_006513756.1	XP_021333542.1	39.062	384	179	7	105	484	247	579	2.32e-70	241
XP_006513756.1	XP_688404.1	33.929	392	206	10	105	493	89	430	1.24e-69	234
XP_006513756.1	XP_002667319.1	38.000	400	176	10	105	484	174	521	2.93e-67	230
XP_006513756.1	XP_005163081.1	37.355	431	199	11	105	528	73	439	1.76e-66	226
XP_006513756.1	NP_001124098.1	37.355	431	199	11	105	528	73	439	1.76e-66	226
XP_006513756.1	XP_021332757.1	28.884	502	253	8	12	499	20	431	7.19e-66	224
XP_006513756.1	XP_017212096.1	28.884	502	253	8	12	499	20	431	7.19e-66	224
XP_006513756.1	XP_695650.4	32.346	405	214	9	98	485	126	487	1.26e-61	214
XP_006513756.1	XP_694001.2	29.622	476	251	9	11	484	9	402	3.30e-61	210
XP_006513756.1	XP_021336001.1	29.622	476	251	9	11	484	9	402	3.30e-61	210
XP_006513756.1	XP_009301775.1	31.280	422	227	9	98	499	104	482	2.99e-57	202
XP_006513756.1	XP_009301776.1	31.280	422	227	9	98	499	104	482	2.99e-57	202
XP_006513756.1	NP_001103880.1	31.905	420	238	9	98	507	114	495	3.56e-57	202
XP_006513756.1	XP_690900.2	30.657	411	242	7	98	498	114	491	2.87e-56	200
XP_006513756.1	NP_001103499.1	28.542	487	253	10	9	485	60	461	7.75e-54	193
XP_006513756.1	XP_005171298.1	28.641	412	236	7	94	491	128	495	2.45e-53	192
XP_006513756.1	NP_001122212.1	29.177	401	228	5	98	485	124	481	2.51e-53	192
XP_006513756.1	XP_009301042.1	24.847	326	193	9	205	518	67	352	2.24e-22	103
XP_006513756.1	XP_009301043.1	25.688	327	189	11	205	518	67	352	2.38e-22	103
XP_006513756.1	XP_021336522.1	24.333	300	181	8	208	497	83	346	1.67e-20	97.8
XP_006513756.1	NP_001108379.1	25.733	307	181	9	208	505	70	338	1.84e-20	94.4
XP_006513756.1	XP_021336521.1	24.333	300	181	8	208	497	83	346	1.95e-20	97.4
XP_006513756.1	XP_021336523.1	24.333	300	181	8	208	497	83	346	2.40e-20	97.1
XP_006513756.1	XP_021336524.1	24.333	300	181	8	208	497	83	346	2.46e-20	97.1
XP_006513756.1	XP_697081.4	22.667	300	186	8	208	497	89	352	5.25e-19	92.8
XP_006513756.1	XP_017209602.2	24.430	307	209	6	273	568	153	447	1.30e-17	87.8
XP_006513756.1	NP_001116714.1	23.077	299	188	7	215	504	74	339	1.52e-17	87.8
XP_006513756.1	XP_005166526.1	23.077	299	188	7	215	504	74	339	1.61e-17	87.8
XP_006513756.1	XP_021326889.1	24.215	223	145	5	285	497	5	213	6.55e-17	86.3
XP_006513756.1	XP_021329587.1	23.333	240	160	5	268	497	41	266	2.69e-16	83.2
XP_006513756.1	XP_021323530.1	23.109	238	161	5	277	497	120	352	1.41e-14	78.6
XP_006513756.1	XP_021323525.1	23.109	238	161	5	277	497	120	352	1.41e-14	78.6
XP_006513756.1	XP_021323522.1	23.109	238	161	5	277	497	120	352	1.41e-14	78.6
XP_006513756.1	XP_003197981.2	23.109	238	161	5	277	497	120	352	1.42e-14	78.6
XP_006513756.1	XP_009297023.2	23.109	238	161	5	277	497	120	352	1.42e-14	78.6
XP_006513756.1	XP_021323534.1	24.506	253	160	7	277	509	120	361	1.08e-13	74.7
XP_006513756.1	XP_021323538.1	24.506	253	160	7	277	509	120	361	1.19e-13	74.3
XP_006513756.1	XP_009297026.1	24.506	253	160	7	277	509	120	361	1.48e-13	74.3
XP_006513756.1	XP_701294.4	27.607	163	76	3	105	266	109	230	5.91e-08	55.5
XP_006513756.1	XP_009305520.1	29.167	192	109	8	295	481	194	363	6.96e-08	57.4
XP_006513756.1	XP_009305518.1	29.167	192	109	8	295	481	194	363	7.10e-08	57.4
XP_006513756.1	XP_009305517.1	29.167	192	109	8	295	481	194	363	7.42e-08	57.4
XP_006513756.1	XP_009305521.1	29.167	192	109	8	295	481	194	363	7.62e-08	57.0
XP_006513756.1	XP_009305519.1	29.167	192	109	8	295	481	194	363	7.80e-08	57.0
XP_006513756.1	XP_005156715.1	29.167	192	109	8	295	481	194	363	7.96e-08	57.0
XP_006513756.1	XP_005156712.1	29.167	192	109	8	295	481	194	363	8.00e-08	57.0
XP_006513756.1	XP_009305522.1	29.167	192	109	8	295	481	194	363	8.22e-08	57.0
XP_006513756.1	XP_005156716.1	29.167	192	109	8	295	481	194	363	8.30e-08	57.0
XP_006513756.1	XP_009305523.1	29.167	192	109	8	295	481	194	363	8.80e-08	57.0
XP_006513756.1	XP_005156726.1	29.167	192	109	8	295	481	194	363	8.96e-08	57.0
XP_006513756.1	XP_005156724.1	29.167	192	109	8	295	481	194	363	8.96e-08	57.0
XP_006513756.1	XP_005156719.1	29.167	192	109	8	295	481	194	363	9.16e-08	57.0
XP_006513756.1	XP_009305525.1	29.167	192	109	8	295	481	194	363	9.28e-08	57.0
XP_006513756.1	XP_021336310.1	29.167	192	109	8	295	481	194	363	9.49e-08	57.0
XP_006513756.1	XP_005156727.1	29.167	192	109	8	295	481	194	363	9.51e-08	57.0
XP_006513756.1	XP_017214269.1	29.167	192	109	8	295	481	194	363	9.62e-08	57.0
XP_006513756.1	XP_005156720.1	29.167	192	109	8	295	481	194	363	1.01e-07	56.6
XP_006513756.1	XP_005156728.1	29.167	192	109	8	295	481	194	363	1.02e-07	56.6
XP_006513756.1	XP_005156722.1	29.167	192	109	8	295	481	194	363	1.02e-07	56.6
XP_006513756.1	NP_001139072.1	29.167	192	109	8	295	481	177	346	1.02e-07	56.6
XP_006513756.1	XP_005156721.1	29.167	192	109	8	295	481	194	363	1.04e-07	56.6
XP_006513756.1	XP_005156725.1	29.167	192	109	8	295	481	194	363	1.05e-07	56.6
XP_006513756.1	XP_017214270.1	29.167	192	109	8	295	481	194	363	1.18e-07	56.6
XP_006513756.1	XP_017214272.1	29.167	192	109	8	295	481	194	363	1.27e-07	56.2
XP_006513756.1	XP_017214271.1	29.167	192	109	8	295	481	194	363	1.28e-07	56.2
XP_006513756.1	XP_017214273.1	29.167	192	109	8	295	481	194	363	1.36e-07	56.2
XP_006513756.1	XP_017214274.1	29.167	192	109	8	295	481	194	363	1.42e-07	56.2
XP_006513756.1	XP_021336308.1	29.412	187	105	8	295	476	194	358	2.39e-07	55.5
XP_006513756.1	XP_021336314.1	29.412	187	105	8	295	476	194	358	2.89e-07	55.5
XP_006513756.1	XP_021336315.1	29.412	187	105	8	295	476	194	358	3.02e-07	55.1
XP_006513756.1	XP_021336312.1	29.412	187	105	8	295	476	194	358	3.04e-07	55.1
XP_006513756.1	XP_021336316.1	29.412	187	105	8	295	476	194	358	3.15e-07	55.1
XP_006513756.1	XP_021336317.1	29.412	187	105	8	295	476	194	358	3.66e-07	55.1
XP_006513756.1	XP_021336127.1	28.646	192	110	8	295	481	65	234	1.09e-06	53.5
XP_006513756.1	XP_021330087.1	21.875	192	120	6	286	450	1174	1362	3.51e-05	48.5
XP_006513756.1	XP_021330087.1	21.078	204	145	6	283	484	1493	1682	0.013	40.4
XP_006513756.1	XP_021330116.1	21.875	192	120	6	286	450	1157	1345	3.60e-05	48.5
XP_006513756.1	XP_021330116.1	21.078	204	145	6	283	484	1476	1665	0.013	40.0
XP_006513756.1	XP_021330083.1	21.875	192	120	6	286	450	1174	1362	3.60e-05	48.5
XP_006513756.1	XP_021330083.1	21.078	204	145	6	283	484	1493	1682	0.012	40.4
XP_006513756.1	XP_021330117.1	21.875	192	120	6	286	450	1157	1345	3.63e-05	48.5
XP_006513756.1	XP_021330117.1	21.078	204	145	6	283	484	1476	1665	0.013	40.4
XP_006513756.1	XP_021330069.1	21.875	192	120	6	286	450	1174	1362	3.69e-05	48.5
XP_006513756.1	XP_021330069.1	21.078	204	146	6	283	484	1493	1683	0.024	39.3
XP_006513756.1	XP_009297866.1	21.875	192	120	6	286	450	1174	1362	3.94e-05	48.5
XP_006513756.1	XP_009297866.1	21.078	204	145	6	283	484	1493	1682	0.014	40.0
XP_006513756.1	XP_009297868.1	21.875	192	120	6	286	450	1157	1345	4.08e-05	48.5
XP_006513756.1	XP_009297868.1	21.078	204	145	6	283	484	1476	1665	0.015	40.0
XP_006513756.1	XP_021330381.1	26.842	190	110	8	283	460	1494	1666	4.94e-05	48.1
XP_006513756.1	XP_009297961.1	26.842	190	110	8	283	460	1476	1648	5.80e-05	47.8
XP_006513756.1	XP_009297959.1	26.842	190	110	8	283	460	1487	1659	5.85e-05	47.8
XP_006513756.1	XP_009297960.1	26.842	190	110	8	283	460	1486	1658	6.01e-05	47.8
XP_006513756.1	XP_021330382.1	26.316	190	111	8	283	460	1494	1666	6.80e-05	47.8
XP_006513756.1	XP_021335324.1	22.167	203	127	7	274	449	1121	1319	9.01e-05	47.4
XP_006513756.1	XP_021335324.1	21.030	233	159	5	268	480	1433	1660	0.002	43.1
XP_006513756.1	XP_017213835.2	22.167	203	127	7	274	449	1121	1319	9.40e-05	47.4
XP_006513756.1	XP_017213835.2	21.030	233	159	5	268	480	1433	1660	0.002	43.1
XP_006513756.1	XP_021335322.1	22.167	203	127	7	274	449	1121	1319	9.40e-05	47.4
XP_006513756.1	XP_021335322.1	21.030	233	159	5	268	480	1433	1660	0.002	43.1
XP_006513756.1	NP_001315637.1	22.167	203	127	7	274	449	1121	1319	1.03e-04	47.0
XP_006513756.1	NP_001315637.1	21.030	233	159	5	268	480	1433	1660	0.002	42.7
XP_006513756.1	XP_017211584.1	25.410	122	85	3	283	403	1527	1643	1.54e-04	46.6
XP_006513756.1	XP_021331848.1	25.410	122	85	3	283	403	1536	1652	1.64e-04	46.6
XP_006513756.1	XP_021331856.1	25.410	122	85	3	283	403	1504	1620	1.65e-04	46.6
XP_006513756.1	XP_021331856.1	21.256	207	119	6	276	449	1177	1372	0.001	43.5
XP_006513756.1	XP_017211585.1	25.410	122	85	3	283	403	1522	1638	1.66e-04	46.6
XP_006513756.1	XP_009299775.1	25.410	122	85	3	283	403	1525	1641	1.66e-04	46.6
XP_006513756.1	XP_009299775.1	21.256	207	119	6	276	449	1198	1393	0.001	43.5
XP_006513756.1	XP_009299776.1	25.410	122	85	3	283	403	1515	1631	1.71e-04	46.2
XP_006513756.1	XP_021331851.1	25.410	122	85	3	283	403	1529	1645	1.71e-04	46.2
XP_006513756.1	XP_021331851.1	20.290	207	125	5	276	449	1198	1397	0.002	42.7
XP_006513756.1	XP_021331850.1	25.410	122	85	3	283	403	1532	1648	1.74e-04	46.2
XP_006513756.1	XP_009299772.1	25.410	122	85	3	283	403	1536	1652	1.78e-04	46.2
XP_006513756.1	XP_009299779.1	23.448	145	105	3	283	426	1525	1664	2.06e-04	46.2
XP_006513756.1	XP_009299779.1	21.717	198	111	6	285	449	1207	1393	0.002	43.1
XP_006513756.1	XP_021331855.1	23.448	145	105	3	283	426	1536	1675	2.06e-04	46.2
XP_006513756.1	XP_021336510.1	24.060	133	87	2	431	563	311	429	3.81e-04	44.7
XP_006513756.1	XP_021336460.1	22.159	176	118	3	388	563	625	781	4.68e-04	44.7
XP_006513756.1	XP_021333969.1	22.727	176	114	3	388	563	336	489	5.33e-04	44.3
XP_006513756.1	NP_001315035.1	22.727	176	114	3	388	563	274	427	5.62e-04	44.3
XP_006513756.1	XP_021333968.1	22.727	176	114	3	388	563	541	694	5.97e-04	44.3
XP_006513756.1	XP_005171293.1	22.727	176	114	3	388	563	625	778	6.21e-04	44.3
XP_006513756.1	XP_005171642.1	29.496	139	84	4	281	411	1374	1506	8.77e-04	43.9
XP_006513756.1	XP_005171642.1	29.032	93	55	3	321	403	668	759	3.5	32.3
XP_006513756.1	XP_005171642.1	27.692	130	79	5	286	406	1058	1181	5.3	31.6
XP_006513756.1	NP_001038530.1	29.496	139	84	4	281	411	1323	1455	0.001	43.9
XP_006513756.1	NP_001038530.1	29.032	93	55	3	321	403	616	707	3.8	32.3
XP_006513756.1	XP_693120.4	22.744	277	161	8	297	563	332	565	0.001	43.5
XP_006513756.1	XP_017206695.2	20.812	197	130	6	281	451	1136	1332	0.001	43.9
XP_006513756.1	XP_017206695.2	22.222	180	128	6	283	461	1462	1630	0.16	36.6
XP_006513756.1	NP_956426.2	27.329	161	104	5	250	407	1481	1631	0.001	43.5
XP_006513756.1	NP_956426.2	30.682	88	45	4	320	403	797	872	1.8	33.1
XP_006513756.1	XP_017213150.1	27.329	161	104	5	250	407	1481	1631	0.001	43.5
XP_006513756.1	XP_017213150.1	30.682	88	45	4	320	403	797	872	1.9	33.1
XP_006513756.1	XP_009299780.1	21.256	207	119	6	276	449	1184	1379	0.001	43.5
XP_006513756.1	XP_009299780.1	25.410	122	83	4	283	403	1511	1625	0.002	43.1
XP_006513756.1	XP_021331853.1	21.256	207	119	6	276	449	1198	1393	0.001	43.5
XP_006513756.1	XP_021331853.1	25.410	122	83	4	283	403	1525	1639	0.002	43.1
XP_006513756.1	XP_021331857.1	21.256	207	119	6	276	449	1177	1372	0.001	43.5
XP_006513756.1	XP_021331857.1	25.410	122	83	4	283	403	1504	1618	0.002	43.1
XP_006513756.1	XP_021331854.1	21.256	207	119	6	276	449	1198	1393	0.001	43.5
XP_006513756.1	XP_021331854.1	25.410	122	83	4	283	403	1525	1639	0.002	43.1
XP_006513756.1	NP_001108020.1	26.050	119	80	4	286	403	1475	1586	0.001	43.5
XP_006513756.1	NP_001108020.1	22.826	184	111	7	276	449	1178	1340	0.018	39.7
XP_006513756.1	XP_021335328.1	21.030	233	159	5	268	480	1437	1664	0.002	43.1
XP_006513756.1	XP_021335326.1	21.030	233	159	5	268	480	1437	1664	0.002	43.1
XP_006513756.1	XP_017211586.1	25.410	122	83	4	283	403	1515	1629	0.002	43.1
XP_006513756.1	XP_021331849.1	25.410	122	83	4	283	403	1536	1650	0.002	43.1
XP_006513756.1	XP_021335319.1	21.030	233	159	5	268	480	1437	1664	0.002	43.1
XP_006513756.1	XP_021335321.1	21.030	233	159	5	268	480	1436	1663	0.002	43.1
XP_006513756.1	XP_021335325.1	21.030	233	159	5	268	480	1437	1664	0.002	43.1
XP_006513756.1	XP_021335323.1	21.030	233	159	5	268	480	1437	1664	0.002	43.1
XP_006513756.1	XP_021335317.1	21.030	233	159	5	268	480	1437	1664	0.002	43.1
XP_006513756.1	XP_021335327.1	21.030	233	159	5	268	480	1437	1664	0.002	43.1
XP_006513756.1	XP_021335318.1	21.030	233	159	5	268	480	1437	1664	0.002	43.1
